Record Sequence Number,EQID_Code,EQID,Epicenter Latitude (deg; positive N),Epicenter Longitude (deg; positive E),Hypocenter Depth (km),Magnitude,Station ID,Station Code,SSN,Station Latitude (deg positive N),Station Longitude (deg positive E),FBA,Tn,P*,Cat,Repi_OpenQuake,Rrup_OpenQuake,Rhypo_OpenQuake,Tcorner,Rvolc [km],FBA_RvolcBased,Total,dBe,dWe,dBe Tau Fixed,dWe Tau Fixed,Magbin,R_Bin,Rvolc_Bin,Rvolc[%],dWe_Convert,Cat_Tag,T_0.01_RotD50,T_0.02_RotD50,T_0.03_RotD50,T_0.05_RotD50,T_0.075_RotD50,T_0.1_RotD50,T_0.15_RotD50,T_0.2_RotD50,T_0.25_RotD50,T_0.3_RotD50,T_0.4_RotD50,T_0.5_RotD50,T_0.75_RotD50,T_1.0_RotD50,T_1.5_RotD50,T_2.0_RotD50,T_3.0_RotD50,T_4.0_RotD50,T_5.0_RotD50,T_6.0_RotD50,T_7.5_RotD50,T_10.0_RotD50
2714,CO_20171118055454,159,8.34,-71.79,22.7999999999999,5.0427,RNAC_278,PAM,209,7.3395,-72.6996,0,0.26,1.46409378623116,3,149.8378912,149.5196985,152.342902,20.0,0.0,0,0.2762694806062784,0.1494,0.1268694806062785,0.2190940695783601,0.05717541102791837,5.0<= M < 5.5,100<= R < 150,,0.0,1.135268833511375,s3,0.0024175219928644,0.0024776885973496,0.0026140524536187,0.0031570423567787,0.0047329766901121,0.0064207698674821,0.0097567567339449,0.0076348527940876,0.0065777237981651,0.0035719335351681,0.0033122079317023,0.0018322463588175,0.0015329436136595,0.0008757543312945,0.0003023149949031,0.0001700771416921,5.621968909276248e-05,2.602382772680938e-05,1.354748623853211e-05,8.856039755351681e-06,7.041897043832824e-06,4.137980632008155e-06
2735,CO_20171111144520,158,2.73,-75.06,2.0,4.7,RNAC_280,PAS2,211,1.2097,-77.2563,1,1.0,3.21114041359097,5,296.5919953,296.0323851,296.6468299,8.0,114.0594292910512,1,0.3060005398984978,0.4077,-0.1016994601015022,0.434084525821564,-0.1280839859230662,4.5<= M < 5.0,250<= R < 300,100.0,38.45667823087442,0.9033009888654865,s5,0.0002685961916411,0.0003395678134556,0.0004640055494393,0.0008790318195718,0.0002607074444444,0.0002850728797145,0.0004559784220183,0.0005655751916411,0.000623724196738,0.0005344883129459,0.0004300600448521,0.0004189753730886,0.0006773891335372,0.0006345467339449,0.0001315890713557,4.966344852191641e-05,1.782596330275229e-05,9.643902140672784e-06,6.725173292558614e-06,3.960024464831804e-06,2.862786952089705e-06,
2748,CO_20170206130245,132,3.45,-74.67,38.0,5.4809,RNAC_285,PIZC,212,4.9653,-77.3597,1,0.24,1.4704388834763,3,340.5950884,340.4862071,342.9287966,16.0,0.0,0,-0.9529798563117902,0.2141,-1.16707985631179,0.1866536457109755,-1.139633502022766,5.0<= M < 5.5,,,0.0,0.3112745819056214,s3,0.0002814428685015,0.0002874872517838,0.0002833287787971,0.0002823009622833,0.0002834278053007,0.0002841719816513,0.0003035418715596,0.0003202626452599,0.0004092710846075,0.0004679159184505,0.0004583649490316,0.0005192136819571,0.0009836581243628,0.0010828518746177,0.0005812031875637,0.0004871861681957,0.0002540408307849,0.0001931676167176,0.0001279169082568,5.794425280326198e-05,4.789677268093782e-05,2.029235983690112e-05
2758,CO_20170429100634,143,3.816,-75.928,58.7,4.76,RNAC_285,PIZC,212,4.9653,-77.3597,0,0.24,1.4704388834763,3,203.9745788,209.5816393,212.5084499,16.0,0.0,0,-1.25427985631179,-0.5532,-0.70107985631179,-0.5440062921248152,-0.7102735641869748,4.5<= M < 5.0,200<= R < 250,,0.0,0.4960493524440714,s3,0.0002536659215086,0.0002596849714576,0.0002580215555555,0.0002624249582059,0.0002812505178389,0.0003212087145769,0.0004873848022426,0.0005662944159021,0.0007798379857288,0.0007429827573904,0.0006874431702344,0.0006883882456676,0.0006234175769622,0.0003239169317023,0.0001430246666666,0.0001278660336391,5.876388583078492e-05,2.915870642201835e-05,1.97575249745158e-05,1.193817023445464e-05,5.627359836901121e-06,3.693937818552497e-06
2777,CO_20170429100634,143,3.816,-75.928,58.7,4.76,RNAC_287,POP2,249,2.5403,-76.6761,0,0.4,4.51257043046719,3,163.5172729,173.5514532,174.7058768,20.0,0.0,0,-1.071913365584027,-0.5532,-0.5187133655840268,-0.5440062921248152,-0.5279070734592117,4.5<= M < 5.0,150<= R < 200,,0.0,0.5952859708723485,s3,0.000966212149847,0.000982411304791,0.0010401817818552,0.0011745380795107,0.0022685382150866,0.0033642907910295,0.0022118724587155,0.0021940121783893,0.0016639570519877,0.0015070150795107,0.0015968953251783,0.0005147877145769,0.0002064461090723,0.0001140530550458,3.956114475025484e-05,2.448570540265035e-05,8.780102956167177e-06,5.203256880733946e-06,2.990936799184506e-06,1.906371049949032e-06,1.245927624872579e-06,1.101934760448522e-06
2779,CO_20170702192628,146,3.51,-74.16,17.0,4.7,RNAC_287,POP2,249,2.5403,-76.6761,1,0.4,4.51257043046719,3,299.454683,298.7772697,300.1287536,16.0,7.139210965703525,1,0.7854866344159732,0.6054,0.1800866344159732,0.5935994841208301,0.1918871502951431,4.5<= M < 5.0,250<= R < 300,0.0,2.384070569269917,1.197321087841858,s3,0.0012015673221202,0.0012133192782874,0.0012128237104994,0.0012590294678899,0.0014227728695208,0.0019584567818552,0.0019418670988786,0.0031076795606523,0.0022500852609582,0.00259821708053,0.0052617490846075,0.0016324058939857,0.0004122697859327,0.000205246362895,6.681369418960245e-05,3.835625993883792e-05,1.621525382262997e-05,9.36239245667686e-06,5.904536187563711e-06,3.933234454638125e-06,2.439804281345565e-06,1.560316004077472e-06
2796,CO_20160411092927,117,7.03,-76.61,22.8,5.2631,RNAC_289,PTA,215,7.1422,-77.8085,0,0.24,8.07555177555453,3,134.0548632,134.1951912,136.2993187,20.0,0.0,0,-0.3224628722195172,-0.6098,0.2873371277804828,-0.7343293331781806,0.4118664609586634,5.0<= M < 5.5,100<= R < 150,,0.0,1.332873486420367,s3,0.0068933865463812,0.0069558809102956,0.007033467235474,0.0078252698929663,0.0086367610295616,0.0141200642201834,0.0175735576758409,0.0203917447502548,0.0254195376860346,0.0130016366156982,0.003113155227319,0.0026784514332313,0.001201034196738,0.0006104034933741,0.0003982652691131,0.0003144226167176,0.0001199591977573,7.391691539245667e-05,3.894814475025484e-05,2.542103363914373e-05,1.502839449541284e-05,7.34698369011213e-06
2797,CO_20160807082010,119,6.92,-76.28,13.1,4.5,RNAC_289,PTA,215,7.1422,-77.8085,0,0.24,8.07555177555453,3,170.9673084,169.4433634,170.9675559,16.0,0.0,0,0.3860371277804827,-0.62,1.006037127780483,-0.5427118060677161,0.9287489338481988,,150<= R < 200,,0.0,2.734742079526567,s3,0.0031722459021406,0.0112685770132517,0.0067916751070336,0.001286909266055,0.0009563628878695,0.0005441784954128,0.0007233826911314,0.0013287776422018,0.0015170025688073,0.0011134016748216,0.0003364577115188,0.0002064630703363,9.814403160040774e-05,5.030502956167176e-05,5.701124974515801e-05,3.541003363914373e-05,1.344515800203874e-05,7.004676860346585e-06,3.447334352701325e-06,1.988283384301733e-06,1.418479102956167e-06,1.171189602446483e-06
2819,CO_20160411092927,117,7.03,-76.61,22.8,5.2631,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,242.7371403,243.0988508,244.0042217,26.66666666666667,0.0,0,-1.598028430095178,-0.6098,-0.9882284300951782,-0.7343293331781806,-0.8636990969169978,5.0<= M < 5.5,200<= R < 250,,0.0,0.3722355485389514,s2,0.0001939728409785,0.0001983679357798,0.0002029469745158,0.000362127617737,0.0006121602538226,0.0004909450275229,0.000409720579001,0.0003944070377166,0.0004594802945973,0.0004551844077471,0.0004839654026503,0.0004905361090723,0.0003360571814475,0.0003572605229357,0.0001638388613659,0.0001535841314984,7.999111416921508e-05,4.285127217125382e-05,2.763657900101937e-05,2.455828338430173e-05,1.426067787971458e-05,6.708407747196738e-06
2822,CO_20160914064659,120,7.23,-76.31,15.1,4.7,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,218.5919788,217.1512071,218.5944693,20.0,0.0,0,-0.09212843009517821,-0.2332,0.1410715699048218,-0.3494829484595947,0.2573545183644165,4.5<= M < 5.0,200<= R < 250,,0.0,1.151507058286223,s2,0.0004732984750254,0.0004800714964322,0.0005029035300713,0.0007902211997961,0.0014609003720693,0.0011689372895005,0.0013550539480122,0.0010800982874617,0.0013958956901121,0.0015902860754332,0.0010917553017329,0.0009266923088685,0.0005549088695208,0.0002489248552497,0.0001766716921508,5.27062629969419e-05,2.726222629969419e-05,1.573717838939857e-05,9.116448521916412e-06,5.769659531090724e-06,3.1687624872579e-06,1.986661569826708e-06
2824,CO_20161031002012,122,3.45,-74.5,33.0,5.5725,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,342.5604577,339.5334922,344.4083231,16.0,0.0,0,-0.5789284300951781,0.2249,-0.8038284300951781,0.2105651267348564,-0.7894935568300345,5.5<= M < 6.0,,,0.0,0.4476120282698707,s2,0.0004440648481141,0.0004704584984709,0.0005194503190621,0.0009281144209989,0.0013557274301732,0.001303906296636,0.0008952078899082,0.0008619340336391,0.0009680368083588,0.0005649104281345,0.0004643294026503,0.0002964828501529,0.00021233280632,0.0001425266839959,6.337769317023445e-05,6.567258002038737e-05,3.046051885830785e-05,2.353589398572885e-05,1.296757084607543e-05,9.955863404689094e-06,9.69219367991845e-06,4.412815494393476e-06
2825,CO_20161031020558,123,3.4,-74.5,36.2,5.0451,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,348.8424899,347.6380347,350.9036514,26.66666666666667,0.0,0,-0.4833284300951781,0.0653,-0.5486284300951781,0.06349822280238836,-0.5468266528975665,5.0<= M < 5.5,,,0.0,0.5777416803053369,s2,0.0002142962619775,0.0002209495188583,0.0002382008542303,0.000429226756371,0.0006470191427115,0.0005698002986748,0.0004277889673802,0.0003616718440366,0.0003914417023445,0.0002739228542303,0.0001928508623853,0.0002187067512742,0.0001744927645259,0.0001053563608562,4.080022018348623e-05,2.348374209989806e-05,1.266566156982671e-05,8.663422018348625e-06,4.015129459734964e-06,3.507470948012232e-06,1.87059123343527e-06,1.160076452599388e-06
2832,CO_20170206130245,132,3.45,-74.67,38.0,5.4809,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,343.2688188,340.8501293,345.6070623,26.66666666666667,0.0,0,-0.6173284300951782,0.2141,-0.8314284300951782,0.1866536457109755,-0.8039820758061537,5.0<= M < 5.5,,,0.0,0.4354268650464466,s2,0.0003846367787971,0.0003983952171253,0.0004360257716615,0.0009188685810397,0.0013393515066258,0.0010033938888888,0.0007196018460754,0.0005174797400611,0.0007275082670744,0.0008915858685015,0.0005932800723751,0.0003908861661569,0.0003499215219164,0.0004023057573904,0.0001437768216106,6.117227217125383e-05,4.756963608562691e-05,3.121257900101937e-05,1.671280733944954e-05,1.271177879714577e-05,7.946825688073394e-06,3.067844036697248e-06
2835,CO_20170316153812,135,4.84,-72.64,15.4,4.8,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,275.5650403,275.2057119,275.5690437,20.0,0.0,0,0.3837715699048219,0.3163,0.06747156990482184,0.28052510160293,0.1032464683018919,4.5<= M < 5.0,250<= R < 300,,0.0,1.069799844654149,s2,0.0005218627553516,0.0005369490856269,0.0005522068766564,0.0009743094026503,0.0011842159174311,0.0013360010978593,0.0008109997104994,0.001427051922528,0.0017607332579001,0.0013367748501529,0.0008942437767584,0.0006514745066258,0.0002090416829765,0.0001248239755351,4.850584097859327e-05,1.961327624872579e-05,1.010693170234455e-05,4.652224260958207e-06,4.28016004077472e-06,2.56868501529052e-06,1.375583078491335e-06,1.231290519877676e-06
2846,CO_20170702192628,146,3.51,-74.16,17.0,4.7,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,338.4523423,336.9782724,338.9521199,20.0,0.0,0,-0.2963284300951782,0.6054,-0.9017284300951782,0.5935994841208301,-0.8899279142160083,4.5<= M < 5.0,,,0.0,0.4058675394626235,s2,0.0001417905800203,0.000147742304791,0.0001603637961264,0.0002890712956167,0.000512320579001,0.0004496196422018,0.0003211315484199,0.0003250464403669,0.00033166972579,0.0002938195524974,0.0002169320468909,0.0001559923098878,4.802219877675841e-05,3.816980428134557e-05,2.223548521916412e-05,9.599233435270131e-06,4.892380224260958e-06,2.996850152905199e-06,2.001418960244648e-06,1.297076452599388e-06,8.380560652395514e-07,6.783180428134557e-07
2848,CO_20170808204340,148,6.54,-72.09,49.0999999999999,4.8203,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,261.2801589,263.2998632,266.1243237,26.66666666666667,0.0,0,-0.2962284300951781,-0.5738,0.2775715699048218,-0.5027789500158876,0.2065505199207094,4.5<= M < 5.0,250<= R < 300,,0.0,1.319920582353808,s2,0.0003978146890927,0.0004174554016309,0.0004640585993883,0.0009058832456676,0.0017127901855249,0.0013387917471967,0.0006877307767584,0.0004170790733944,0.0003912179969418,0.0003211879683995,0.0002957529673802,0.0003584134719673,0.0001790228695208,0.000123487756371,0.0001472291865443,8.678515596330276e-05,4.518546585117228e-05,1.817101121304791e-05,9.788167176350664e-06,6.536560652395515e-06,3.997611620795107e-06,2.758420998980632e-06
2849,CO_20171014083543,154,7.38,-72.07,27.0,4.7,RNAC_290,PTB,216,6.5395,-74.4564,0,0.09,2.07488520140718,2,278.7239427,277.8615628,278.72602,20.0,0.0,0,0.05597156990482183,-0.0337,0.08967156990482184,0.04774692898594023,0.008224640918881608,4.5<= M < 5.0,250<= R < 300,,0.0,1.093814982946892,s2,0.0003502786697247,0.0003650529021406,0.0003811585963302,0.0005859939092762,0.0008100020632008,0.0008557572558613,0.0006251966228338,0.0006906970010193,0.000673486362895,0.00057833135474,0.0003973091049949,0.0003876942844036,0.0001812566829765,9.939070948012233e-05,3.373367176350663e-05,1.871181141692151e-05,1.206643221202854e-05,6.391457696228338e-06,5.398882772680938e-06,3.067233435270133e-06,1.454705402650357e-06,8.527288481141692e-07
2861,CO_20171111144520,158,2.73,-75.06,2.0,4.7,RNAC_291,PTLC,250,-0.17042,-74.797,0,0.24,2.28342937990249,3,323.628293,322.3233761,323.645143,20.0,0.0,0,1.283661630805042,0.4077,0.8759616308050424,0.434084525821564,0.8495771049834784,4.5<= M < 5.0,,,0.0,2.401183235863391,s3,0.000941451324159,0.000951998914373,0.0009837296422018,0.001055764490316,0.001675783374108,0.0024016393017329,0.0045479107502548,0.0032703530479102,0.0026234820519877,0.0020619405637104,0.0013009241916411,0.0009084061365953,0.0004840177553516,0.0003270851987767,8.537979408766564e-05,3.720723343527014e-05,1.863606829765546e-05,8.120128440366973e-06,4.819505606523956e-06,3.496356778797145e-06,2.238293577981652e-06,1.452349643221203e-06
2864,CO_20161031002012,122,3.45,-74.5,33.0,5.5725,RNAC_306,RAC2C,227,3.3721,-76.53,1,0.88,3.55128668283877,5,223.938719,223.2480087,226.8759781,26.66666666666667,0.0,0,-0.519212237056544,0.2249,-0.744112237056544,0.2105651267348564,-0.7297773637914003,5.5<= M < 6.0,200<= R < 250,,0.0,0.4751559385892789,s5,0.0019160510540265,0.0024015015922528,0.0019574601437308,0.0020317487961264,0.0022977375871559,0.0025843870326197,0.0041014855891946,0.0034001915086646,0.0046786033761467,0.0051644075331294,0.004728838041794,0.0040946958888888,0.0056425363944954,0.005992789853211,0.0014978241610601,0.0005081322619775,0.000288268756371,0.0001438985107033,9.240340570846077e-05,5.571807645259939e-05,3.666064322120285e-05,2.491632823649337e-05
2865,CO_20161031020558,123,3.4,-74.5,36.2,5.0451,RNAC_306,RAC2C,227,3.3721,-76.53,1,0.88,3.55128668283877,5,224.6893185,226.2040203,228.0041294,20.0,0.0,0,-0.509012237056544,0.0653,-0.574312237056544,0.06349822280238836,-0.5725104598589323,5.0<= M < 5.5,200<= R < 250,,0.0,0.5630920094790671,s5,0.0009308116320081,0.0011742678970438,0.0010209528409785,0.0010235602293577,0.0011361025535168,0.0010360532477064,0.0012718169276248,0.0014979783017329,0.0016397510540265,0.0024382783302752,0.0014666114342507,0.0022174907737003,0.0022475928042813,0.0025708727166156,0.0007331630234454,0.0002328183730886,9.518576146788991e-05,4.781221916411825e-05,2.787685219164118e-05,1.986383995922528e-05,1.205205300713558e-05,7.218813455657493e-06
2871,CO_20170206130245,132,3.45,-74.67,38.0,5.4809,RNAC_306,RAC2C,227,3.3721,-76.53,1,0.88,3.55128668283877,5,205.1030898,205.4284419,209.1401892,16.0,0.0,0,0.386187762943456,0.2141,0.172087762943456,0.1866536457109755,0.1995341172324806,5.0<= M < 5.5,200<= R < 250,,0.0,1.187782071890506,s5,0.0050912650591233,0.0052338577920489,0.0050916211457696,0.0051797310346585,0.0055768322803261,0.0058312604913353,0.0059302030030581,0.006523897659531,0.0083523446452599,0.0095803415382263,0.0076544256799184,0.0101613196432212,0.0145243429561671,0.0214950255249745,0.004020760088685,0.0018128225677879,0.0006259925127421,0.0003797562548419,0.0002185769011213,0.0001457420071355,9.280016615698268e-05,5.565628236493375e-05
2874,CO_20170429100634,143,3.816,-75.928,58.7,4.76,RNAC_306,RAC2C,227,3.3721,-76.53,0,0.88,3.55128668283877,5,82.29988668,101.1765004,102.1874,13.33333333333333,0.0,0,-0.522912237056544,-0.5532,0.030287762943456,-0.5440062921248152,0.02109405506827122,4.5<= M < 5.0,100<= R < 150,,0.0,1.030751103252086,s5,0.003385090775739,0.0035630896065239,0.0038276389011213,0.0052740419398572,0.0099137374719673,0.0121878348623853,0.0082720259510703,0.0072242189551478,0.0069782220336391,0.0080813104638124,0.0056550833965341,0.0043344981447502,0.0046150489276248,0.0029002706941896,0.0007250090795107,0.000360573235474,0.0001416276574923,6.54985372069317e-05,3.619544138634047e-05,2.59988256880734e-05,1.761772273190622e-05,8.620165137614678e-06
2875,CO_20170702192628,146,3.51,-74.16,17.0,4.7,RNAC_306,RAC2C,227,3.3721,-76.53,1,0.88,3.55128668283877,5,263.4852753,263.2245065,264.1809742,20.0,0.0,0,-0.04681223705654391,0.6054,-0.652212237056544,0.5935994841208301,-0.640411721177374,4.5<= M < 5.0,250<= R < 300,,0.0,0.5208921642511056,s5,0.0005577124984709,0.0006928690591233,0.000609052551478,0.0008517469266055,0.001138572980632,0.0006359497645259,0.0007887479979612,0.0011936929092762,0.0017777018878695,0.001644807659531,0.0014541122925586,0.0018610172823649,0.0011331769255861,0.0013426579949031,0.0003181944169215,0.0001150151325178,4.215127726809378e-05,2.414825484199796e-05,1.356504383282365e-05,8.946658511722731e-06,5.648091743119266e-06,3.336503567787972e-06
2878,CO_20171111144520,158,2.73,-75.06,2.0,4.7,RNAC_306,RAC2C,227,3.3721,-76.53,1,0.88,3.55128668283877,5,178.0545412,176.4872293,178.1021203,20.0,0.0,0,0.723287762943456,0.4077,0.315587762943456,0.434084525821564,0.289203237121892,4.5<= M < 5.0,150<= R < 200,,0.0,1.371064935337788,s5,0.0024807297441386,0.0025569075056065,0.0029391370346585,0.002474920706422,0.0026475444811416,0.002475729972477,0.0035351517849133,0.0048542576126401,0.0055254750468909,0.0068578453007135,0.0041577218593272,0.0059108311722731,0.0050636851019367,0.0052416663404689,0.0011282836758409,0.0005887982986748,0.0001878507145769,9.129668195718656e-05,5.417952293577981e-05,3.41275127420999e-05,2.295162283384302e-05,1.201259123343527e-05
2884,CO_20161031002012,122,3.45,-74.5,33.0,5.5725,RNAC_313,RECRC,228,4.9604,-75.3525,1,0.22,4.65843213964135,3,191.0437007,192.2876436,195.081624,20.0,34.00685596889804,1,0.6240693073614475,0.2249,0.3991693073614475,0.2105651267348564,0.4135041806265911,5.5<= M < 6.0,150<= R < 200,25.0,17.80056387323638,1.490585964421445,s3,0.0088101170927624,0.009080187872579,0.0094577492436289,0.0110985703567787,0.0208127820183486,0.0315747111722731,0.0324633698572884,0.0248143725076452,0.0211881347502548,0.0124658221508664,0.0056561167023445,0.0034365830866462,0.0010824773690112,0.0007065665188583,0.0004120677706422,0.0003482809215086,0.0001795642528032,8.006364729867483e-05,3.654662181447503e-05,3.04777747196738e-05,2.3506249745158e-05,1.367184811416921e-05
2885,CO_20161031020558,123,3.4,-74.5,36.2,5.0451,RNAC_313,RECRC,228,4.9604,-75.3525,1,0.22,4.65843213964135,3,197.0126307,199.4259462,201.4053159,16.0,36.2673666199936,1,0.2127693073614475,0.0653,0.1474693073614475,0.06349822280238836,0.1492710845590592,5.0<= M < 5.5,150<= R < 200,25.0,18.40865049673874,1.158897714655207,s3,0.0027122014444444,0.0027764993985728,0.0029085093567787,0.0036338509235474,0.0054128765494393,0.0144773312334352,0.0104208821508664,0.0061239474393476,0.0054244450203873,0.0033760498430173,0.0016922591620795,0.0010743179989806,0.0005521652609582,0.0003435693027522,0.0001940523211009,0.0001295043700305,5.54363384301733e-05,2.315128338430173e-05,1.28842629969419e-05,8.221512742099899e-06,5.384682976554537e-06,3.409932721712538e-06
2887,CO_20170316153812,135,4.84,-72.64,15.4,4.8,RNAC_313,RECRC,228,4.9604,-75.3525,1,0.22,4.65843213964135,3,300.569384,299.1938032,300.6168586,20.0,16.50866570985515,1,-0.1385306926385524,0.3163,-0.4548306926385525,0.28052510160293,-0.4190557942414824,4.5<= M < 5.0,250<= R < 300,0.0,5.492464165896268,0.6345553937533904,s3,0.0005276069204892,0.000533681980632,0.0005360459317023,0.0005566005565749,0.0006581997777777,0.0008093386768603,0.0013446934250764,0.0018467182059123,0.0010792206564729,0.0012142941202854,0.0014556779092762,0.0009372453465851,0.0005901704454638,0.0002731358165137,0.0001435463211009,4.82088379204893e-05,1.921296941896025e-05,8.57226605504587e-06,6.743373088685015e-06,4.195885830784914e-06,2.808183486238532e-06,2.163823649337411e-06
2894,CO_20170429100634,143,3.816,-75.928,58.7,4.76,RNAC_313,RECRC,228,4.9604,-75.3525,0,0.22,4.65843213964135,3,143.2140592,155.0339703,156.7291799,26.66666666666667,38.87234718115695,1,-1.484030692638552,-0.5532,-0.9308306926385524,-0.5440062921248152,-0.9400244005137373,4.5<= M < 5.0,150<= R < 200,25.0,27.14282899199951,0.3942260936021406,s3,0.0006564765942915,0.0006747043985728,0.0006836590733944,0.000747659737003,0.001336122883792,0.0015026624281345,0.0018948831141692,0.0016695119174311,0.0017006131406727,0.0013363712099898,0.0011732221304791,0.0008572830448521,0.0004585564311926,0.0002286808817533,6.811671457696228e-05,3.444244444444444e-05,1.374570438328236e-05,7.75437003058104e-06,4.310902140672783e-06,2.931168195718654e-06,2.543178389398573e-06,1.79456880733945e-06
2909,CO_20170429100634,143,3.816,-75.928,58.7,4.76,RNAC_317,ROSC,232,4.8449,-74.3211,1,0.8,2.57210556818155,4,212.4753575,219.0131239,221.4905345,20.0,0.0,0,-1.75483334540173,-0.5532,-1.20163334540173,-0.5440062921248152,-1.210827053276915,4.5<= M < 5.0,200<= R < 250,,0.0,0.3007026592780461,s4,0.0002040035861365,0.0002151645178389,0.0001970619001019,0.0001962193639143,0.0001966164087665,0.0002050506248725,0.0002697810968399,0.0002992650214067,0.0004519921671763,0.0005096422945973,0.0009474425810397,0.0005824713690112,0.0002582421743119,0.0001866153904179,7.464043221202854e-05,3.957083078491335e-05,1.325621610601427e-05,7.096519877675841e-06,4.904602446483181e-06,2.997229357798165e-06,2.244180428134556e-06,1.354512742099898e-06
2911,CO_20170702192628,146,3.51,-74.16,17.0,4.7,RNAC_317,ROSC,232,4.8449,-74.3211,0,0.8,2.57210556818155,4,149.4965486,149.2605398,150.9832403,20.0,0.0,0,-0.7119333454017297,0.6054,-1.31733334540173,0.5935994841208301,-1.30553282952256,4.5<= M < 5.0,100<= R < 150,,0.0,0.267848610197839,s4,0.0008103050081549,0.0008215414301732,0.0008096933557594,0.0008156649113149,0.0008653500917431,0.0009376153904179,0.0014637967278287,0.0013889979439347,0.0020025233904179,0.0030361314872579,0.0027034937624872,0.0020640290091743,0.0015053005433231,0.0004542572731906,0.0002110997206931,9.035242099898064e-05,4.368777981651376e-05,2.037943221202854e-05,1.224119266055046e-05,7.777477064220183e-06,4.59491743119266e-06,2.523675840978593e-06
2918,CO_20171111144520,158,2.73,-75.06,2.0,4.7,RNAC_317,ROSC,232,4.8449,-74.3211,0,0.8,2.57210556818155,4,249.3278411,248.4577802,249.4022674,16.0,0.0,0,-0.003933345401729793,0.4077,-0.4116333454017298,0.434084525821564,-0.4380178712232938,4.5<= M < 5.0,200<= R < 250,,0.0,0.6625671648189033,s4,0.0005141072813455,0.000538241374108,0.0005073398328236,0.0005106522558613,0.0005260723506625,0.0005886329551478,0.0008499219847094,0.0009908529571865,0.0015676680326197,0.0016506705891946,0.0015972701427115,0.0013961905035677,0.0004862113506625,0.0003204484831804,0.0001443478083588,8.882956676860347e-05,4.631288175331294e-05,2.214638939857289e-05,1.102877981651376e-05,6.497147808358817e-06,4.25719877675841e-06,2.082439347604485e-06
2956,CO_20170212093228,133,12.29,-72.99,7.4,5.26,RNAC_320,SMAR,234,11.1638,-74.2245,0,0.12,1.55575890659825,1,184.2451636,180.8055448,184.4249019,10.0,0.0,0,-0.1232352901943208,-0.0121,-0.1111352901943208,0.03032311204194176,-0.1535584022362626,5.0<= M < 5.5,150<= R < 200,,0.0,0.8948176806816411,s1,0.001031953590214,0.0010788745657492,0.0011210003598369,0.0012951406034658,0.0019839560815494,0.0024796105820591,0.001616143551478,0.0030682099306829,0.0027660727808358,0.0015024816085626,0.0008516502701325,0.0005095139194699,0.0003378092568807,0.0003070553639143,0.0002536452548419,0.0001617901314984,6.767445259938838e-05,3.241024566768603e-05,2.03718491335372e-05,1.442439551478084e-05,1.245302140672783e-05,8.538343527013251e-06
2972,CO_20160411092927,117,7.03,-76.61,22.8,5.2631,RNAC_322,SOL,235,6.2236,-77.4054,1,0.58,2.57307893177713,4,126.1782484,124.8206334,128.5568427,20.0,0.0,0,-1.54079508566424,-0.6098,-0.9309950856642403,-0.7343293331781806,-0.8064657524860597,5.0<= M < 5.5,100<= R < 150,,0.0,0.3941612909085096,s4,0.001028620343527,0.0010469532599388,0.0010397309041794,0.0011117199215086,0.0012809704342507,0.001523463108053,0.0023789462640163,0.0021042048481141,0.0028606766534148,0.0028429061213047,0.0030084433149847,0.0023284611529051,0.0012691865932721,0.0005958945229357,0.0002112253863404,0.0001079395035677,5.405387054026504e-05,3.693700509683996e-05,2.635925484199796e-05,1.998856269113149e-05,2.842891131498471e-05,1.822293883792049e-05
2973,CO_20160807082010,119,6.92,-76.28,13.1,4.5,RNAC_322,SOL,235,6.2236,-77.4054,1,0.58,2.57307893177713,4,146.3761198,145.1084269,146.3763743,13.33333333333333,0.0,0,-2.39359508566424,-0.62,-1.77359508566424,-0.5427118060677161,-1.850883279596524,,100<= R < 150,,0.0,0.1697217265675881,s4,0.0001194425158002,0.0001252439775739,0.0001299368827726,0.0001299937655453,0.0001323699367991,0.0001316812212028,0.0001872955586136,0.0002115406717635,0.0002875679041794,0.0002920804118246,0.0003928980550458,0.000557207069317,0.0002184594638124,0.000129198609582,5.006794087665647e-05,3.879337920489296e-05,1.015802854230377e-05,7.332390417940877e-06,7.787925586136595e-06,8.59650866462793e-06,5.344937818552498e-06,3.997932721712538e-06
